,LiveUrl,Uid,Title_x,Url,Certification,lp_url,Title_y,Total Units,Visitors,Page Views,Module Completed Rate,Module Started,Module Completed,Badges,Shared Badges,Module Hours Viewed,Module Avg Minutes per UV,Sum of Duration,Average Star rating,Total Rater,Sandbox Activate(Clicks),Sandbox Activate(Users),Products,Roles,Levels
167,https://docs.microsoft.com/en-us/learn/modules/m365-modern-usercomm-training/,learn-m365.modern-usercomm-training,Train users on the new Windows and Microsoft 365 Apps features ,/learn/modules/m365-modern-usercomm-training/,md-100,https://docs.microsoft.com/en-us/learn/paths/m365-getmodern/,Train users on the new Windows and Microsoft 365 Apps features,5,833,"4,427",77.69%,668,519,559,,109.1647222,7.863005202,21,4.775510204,49.0,,,m365;windows;office-365,administrator,intermediate
168,https://docs.microsoft.com/en-us/learn/modules/m365-modern-os-deployment/,learn-m365.modern-os-deployment,"Deploy, upgrade, and migrate to Windows 10 ",/learn/modules/m365-modern-os-deployment/,md-100,https://docs.microsoft.com/en-us/learn/paths/m365-getmodern/,"Deploy, upgrade, and migrate to Windows 10",5,"1,129","6,025",69.38%,885,614,636,2.0,231.9855556,12.32872749,20,4.791666667,24.0,,,m365;windows,administrator,intermediate
169,https://docs.microsoft.com/en-us/learn/modules/m365-modern-os-deployment/,learn-m365.modern-os-deployment,"Deploy, upgrade, and migrate to Windows 10 ",/learn/modules/m365-modern-os-deployment/,md-100,https://docs.microsoft.com/en-us/learn/paths/m365-getmodern/,"Deploy, upgrade, and migrate to Windows 10",5,"1,129","6,025",69.38%,885,614,636,2.0,231.9855556,12.32872749,20,4.791666667,24.0,,,m365;windows,administrator,intermediate
170,https://docs.microsoft.com/en-us/learn/modules/m365-modern-device-app/,learn-m365.modern-device-app,Analyze your device and app readiness for Windows 10 ,/learn/modules/m365-modern-device-app/,md-100,https://docs.microsoft.com/en-us/learn/paths/m365-getmodern/,Analyze your device and app readiness for Windows 10,5,"1,916","10,514",61.98%,"1,557",965,997,10.0,363.5855556,11.38576896,18,4.806451613,62.0,,,m365;office-365;windows,administrator,intermediate
171,https://docs.microsoft.com/en-us/learn/modules/m365-modern-device-app/,learn-m365.modern-device-app,Analyze your device and app readiness for Windows 10 ,/learn/modules/m365-modern-device-app/,md-100,https://docs.microsoft.com/en-us/learn/paths/m365-getmodern/,Analyze your device and app readiness for Windows 10,5,"1,916","10,514",61.98%,"1,557",965,997,10.0,363.5855556,11.38576896,18,4.806451613,62.0,,,m365;office-365;windows,administrator,intermediate
172,https://docs.microsoft.com/en-us/learn/modules/m365-modern-security-and-compliance/,learn-m365.get-modern-security-compliance,Update your security and compliance configuration – Windows 10 and Microsoft 365 Apps ,/learn/modules/m365-modern-security-and-compliance/,md-100,https://docs.microsoft.com/en-us/learn/paths/m365-getmodern/,Update your security and compliance configuration – Windows 10 and Microsoft 365 Apps,3,863,"3,464",79.92%,732,585,626,1.0,144.29944440000003,10.03240633,17,4.75,24.0,,,m365;windows;office-365,administrator,intermediate
173,https://docs.microsoft.com/en-us/learn/modules/m365-modern-security-and-compliance/,learn-m365.get-modern-security-compliance,Update your security and compliance configuration – Windows 10 and Microsoft 365 Apps ,/learn/modules/m365-modern-security-and-compliance/,md-100,https://docs.microsoft.com/en-us/learn/paths/m365-getmodern/,Update your security and compliance configuration – Windows 10 and Microsoft 365 Apps,3,863,"3,464",79.92%,732,585,626,1.0,144.29944440000003,10.03240633,17,4.75,24.0,,,m365;windows;office-365,administrator,intermediate
174,https://docs.microsoft.com/en-us/learn/modules/m365-get-modern-intro/,learn-m365.get-modern-intro,Get started with Microsoft 365 ,/learn/modules/m365-get-modern-intro/,md-100,https://docs.microsoft.com/en-us/learn/paths/m365-getmodern/,Get started with Microsoft 365,3,"3,314","12,904",46.16%,"2,905","1,341","1,223",11.0,395.75,7.165057332999999,18,4.7764705880000005,85.0,,,m365;office-365;windows,administrator,intermediate
175,https://docs.microsoft.com/en-us/learn/modules/m365-get-modern-intro/,learn-m365.get-modern-intro,Get started with Microsoft 365 ,/learn/modules/m365-get-modern-intro/,md-100,https://docs.microsoft.com/en-us/learn/paths/m365-getmodern/,Get started with Microsoft 365,3,"3,314","12,904",46.16%,"2,905","1,341","1,223",11.0,395.75,7.165057332999999,18,4.7764705880000005,85.0,,,m365;office-365;windows,administrator,intermediate
176,https://docs.microsoft.com/en-us/learn/modules/m365-directory-network-readiness/,learn-m365.directory-network-readiness,Analyze your directory and network readiness for Microsoft 365 ,/learn/modules/m365-directory-network-readiness/,md-100,https://docs.microsoft.com/en-us/learn/paths/m365-getmodern/,Analyze your directory and network readiness for Microsoft 365,4,"1,292","7,115",73.47%,"1,131",831,879,5.0,240.6588889,11.17610939,23,4.860465116,43.0,,,m365;windows,administrator,intermediate
177,https://docs.microsoft.com/en-us/learn/modules/m365-directory-network-readiness/,learn-m365.directory-network-readiness,Analyze your directory and network readiness for Microsoft 365 ,/learn/modules/m365-directory-network-readiness/,md-100,https://docs.microsoft.com/en-us/learn/paths/m365-getmodern/,Analyze your directory and network readiness for Microsoft 365,4,"1,292","7,115",73.47%,"1,131",831,879,5.0,240.6588889,11.17610939,23,4.860465116,43.0,,,m365;windows,administrator,intermediate
178,https://docs.microsoft.com/en-us/learn/modules/protect-endpoints-with-endpoint-manager/,learn.protect-endpoints-with-endpoint-manager,Protect your endpoint environment with Microsoft Endpoint Manager ,/learn/modules/protect-endpoints-with-endpoint-manager/,md-101,https://docs.microsoft.com/en-us/learn/paths/endpoint-manager-fundamentals/,Protect your endpoint environment with Microsoft Endpoint Manager,8,"1,216","9,121",71.44%,998,713,775,3.0,345.0402778,17.02501371,19,4.733333333,60.0,,,mem;m365,administrator,beginner
179,https://docs.microsoft.com/en-us/learn/modules/policy-security-management-using-microsoft-endpoint-manager/,learn.policy-security-management-using-microsoft-endpoint-manager,Understand Conditional Access policies using Microsoft Endpoint Manager ,/learn/modules/policy-security-management-using-microsoft-endpoint-manager/,md-101,https://docs.microsoft.com/en-us/learn/paths/endpoint-manager-fundamentals/,Understand Conditional Access policies using Microsoft Endpoint Manager,8,640,"5,157",75.82%,546,414,455,3.0,235.49444440000002,22.07760417,21,4.846153846,26.0,,,mem;m365,administrator,beginner
180,https://docs.microsoft.com/en-us/learn/modules/manage-devices-with-microsoft-endpoint-manager/,learn.manage-devices-with-microsoft-endpoint-manager,Understand device management using Microsoft Endpoint Manager ,/learn/modules/manage-devices-with-microsoft-endpoint-manager/,md-101,https://docs.microsoft.com/en-us/learn/paths/endpoint-manager-fundamentals/,Understand device management using Microsoft Endpoint Manager,9,"1,107","8,808",62.14%,906,563,620,2.0,362.345,19.63929539,27,4.844444444,45.0,,,mem;m365,administrator,beginner
181,https://docs.microsoft.com/en-us/learn/modules/intro-to-endpoint-manager/,learn.intro-to-endpoint-manager,Introduction to Microsoft Endpoint Manager ,/learn/modules/intro-to-endpoint-manager/,md-101,https://docs.microsoft.com/en-us/learn/paths/endpoint-manager-fundamentals/,Introduction to Microsoft Endpoint Manager,10,"3,472","23,447",34.22%,"3,001","1,027","1,005",16.0,871.4680556,15.05993184,25,4.7547169810000005,106.0,,,mem;m365,administrator,beginner
182,https://docs.microsoft.com/en-us/learn/modules/compliance-endpoint-manager/,learn.compliance-endpoint-manager,Learn how to analyze and resolve compliance issues using Microsoft Endpoint Manager ,/learn/modules/compliance-endpoint-manager/,md-101,https://docs.microsoft.com/en-us/learn/paths/endpoint-manager-fundamentals/,Learn how to analyze and resolve compliance issues using Microsoft Endpoint Manager,10,528,"5,048",80.74%,431,348,392,3.0,131.7238889,14.96862374,26,4.851851852,27.0,,,mem;m365,administrator,beginner
183,https://docs.microsoft.com/en-us/learn/modules/benefits-microsoft-endpoint-manager/,learn.benefits-microsoft-endpoint-manager,Benefits of Microsoft Endpoint Manager ,/learn/modules/benefits-microsoft-endpoint-manager/,md-101,https://docs.microsoft.com/en-us/learn/paths/endpoint-manager-fundamentals/,Benefits of Microsoft Endpoint Manager,9,529,"4,640",74.89%,446,334,378,,122.56583329999998,13.90160681,23,4.702702703,37.0,,,mem;m365,administrator,beginner
184,https://docs.microsoft.com/en-us/learn/modules/app-management-using-microsoft-endpoint-manager/,learn.app-management-using-microsoft-endpoint-manager,Understand app management using Microsoft Endpoint Manager ,/learn/modules/app-management-using-microsoft-endpoint-manager/,md-101,https://docs.microsoft.com/en-us/learn/paths/endpoint-manager-fundamentals/,Understand app management using Microsoft Endpoint Manager,8,782,"5,941",71.25%,633,451,505,3.0,230.58833330000002,17.69219949,36,4.875,32.0,,,mem;m365,administrator,beginner
185,https://docs.microsoft.com/en-us/learn/modules/manage-applications-by-using-microsoft-intune/,learn-wwl.manage-applications-by-using-microsoft-intune,Manage applications by using Microsoft Intune ,/learn/modules/manage-applications-by-using-microsoft-intune/,md-101,https://docs.microsoft.com/en-us/learn/paths/manage-enterprise-deployment-m365/,Manage applications by using Microsoft Intune,7,"1,035","6,413",65.55%,746,489,519,1.0,247.11722220000001,14.32563607,29,4.7,20.0,,,m365,administrator,beginner
186,https://docs.microsoft.com/en-us/learn/modules/deploy-windows-update-microsoft-365/,learn-wwl.deploy-windows-update-in-microsoft-365,Deploy Windows Update in Microsoft 365 ,/learn/modules/deploy-windows-update-microsoft-365/,md-101,https://docs.microsoft.com/en-us/learn/paths/manage-enterprise-deployment-m365/,Deploy Windows Update in Microsoft 365,6,849,"4,629",58.79%,711,418,448,,135.2691667,9.559658422,32,4.741935484,31.0,,,m365,administrator;solution-architect,beginner
187,https://docs.microsoft.com/en-us/learn/modules/manage-windows-10-through-co-management-by-using-system-center-configuration-manager/,learn-m365-pr.manage-windows-10-through-co-management-by-using-system-center-configuration-manager,Manage Windows 10 through co-management by using System Center Configuration Manager ,/learn/modules/manage-windows-10-through-co-management-by-using-system-center-configuration-manager/,md-101,https://docs.microsoft.com/en-us/learn/paths/manage-enterprise-deployment-m365/,Manage Windows 10 through co-management by using System Center Configuration Manager,5,"1,159","6,040",58.78%,854,502,536,2.0,244.2472222,12.64437734,31,4.555555556,18.0,,,m365,administrator,beginner
188,https://docs.microsoft.com/en-us/learn/modules/manage-devices-by-using-microsoft-intune/,learn-m365-pr.manage-devices-by-using-microsoft-intune,Manage devices by using Microsoft Intune ,/learn/modules/manage-devices-by-using-microsoft-intune/,md-101,https://docs.microsoft.com/en-us/learn/paths/manage-enterprise-deployment-m365/,Manage devices by using Microsoft Intune,3,"1,410","4,885",60.90%,"1,005",612,631,,284.6630556,12.11332151,15,4.818181818,22.0,,,m365,administrator,beginner
189,https://docs.microsoft.com/en-us/learn/modules/introduction-to-modern-management-in-microsoft-365/,learn-m365-pr.introduction-to-modern-management-in-microsoft-365,Introduction to modern management in Microsoft 365 ,/learn/modules/introduction-to-modern-management-in-microsoft-365/,md-101,https://docs.microsoft.com/en-us/learn/paths/manage-enterprise-deployment-m365/,Introduction to modern management in Microsoft 365,3,"1,692","6,683",50.41%,"1,458",735,698,3.0,310.6547222,11.016124900000001,20,4.739130435,23.0,,,m365,administrator,beginner
190,https://docs.microsoft.com/en-us/learn/modules/automate-windows-deployments-by-using-windows-autopilot/,learn-m365-pr.automate-windows-deployments-by-using-windows-autopilot,Automate Windows deployments by using Windows Autopilot ,/learn/modules/automate-windows-deployments-by-using-windows-autopilot/,md-101,https://docs.microsoft.com/en-us/learn/paths/manage-enterprise-deployment-m365/,Automate Windows deployments by using Windows Autopilot,4,"1,208","6,014",59.35%,984,584,612,3.0,258.8852778,12.85854029,30,4.739130435,23.0,,,m365,administrator,beginner
191,https://docs.microsoft.com/en-us/learn/modules/m365-messaging-role-based-permissions/,learn-m365.m365-messaging-role-based-permissions,Manage role-based-permissions in Microsoft 365 Messaging ,/learn/modules/m365-messaging-role-based-permissions/,ms-203,https://docs.microsoft.com/en-us/learn/paths/m365-messaging-secure-environment/,Manage role-based-permissions in Microsoft 365 Messaging,7,363,"2,492",55.21%,317,175,169,,112.40833329999998,18.57988981,34,4.7,10.0,,,m365;office-365;office-exchange-server,administrator,intermediate
192,https://docs.microsoft.com/en-us/learn/modules/m365-messaging-manage-hygiene/,learn-m365.m365-messaging-manage-hygiene,Manage message hygiene using Exchange Online and Microsoft Defender for Endpoint ,/learn/modules/m365-messaging-manage-hygiene/,ms-203,https://docs.microsoft.com/en-us/learn/paths/m365-messaging-secure-environment/,Manage message hygiene using Exchange Online and Microsoft Defender for Endpoint,8,343,"2,603",61.94%,247,153,152,1.0,81.30638889,14.22269193,23,4.4,10.0,,,m365;office-365;office-exchange-server,administrator,intermediate
193,https://docs.microsoft.com/en-us/learn/modules/m365-messaging-manage-compliance/,learn-m365.m365-messaging-manage-compliance,Manage compliance in Microsoft 365 and Exchange Online ,/learn/modules/m365-messaging-manage-compliance/,ms-203,https://docs.microsoft.com/en-us/learn/paths/m365-messaging-secure-environment/,Manage compliance in Microsoft 365 and Exchange Online,7,322,"2,011",61.64%,232,143,147,,88.21611111,16.43778468,44,4.714285714,14.0,,,m365;office-365;office-exchange-server,administrator,intermediate
194,https://docs.microsoft.com/en-us/learn/modules/m365-messaging-public-folders/,learn-m365.m365-messaging-public-folders,Manage public folders in hybrid and cloud enterprise environments ,/learn/modules/m365-messaging-public-folders/,ms-203,https://docs.microsoft.com/en-us/learn/paths/m365-messaging-hybrid-migration/,Manage public folders in hybrid and cloud enterprise environments,7,308,"2,198",63.89%,252,161,153,,124.30611110000001,24.21547619,28,4.5,14.0,,,m365;office-365;office-exchange-server,administrator,intermediate
195,https://docs.microsoft.com/en-us/learn/modules/m365-messaging-migration/,learn-m365.m365-messaging-migration,Plan and implement migration to Exchange Online ,/learn/modules/m365-messaging-migration/,ms-203,https://docs.microsoft.com/en-us/learn/paths/m365-messaging-hybrid-migration/,Plan and implement migration to Exchange Online,6,605,"3,103",46.05%,443,204,191,3.0,198.165,19.65272727,23,4.8,10.0,,,m365;office-365;office-exchange-server,administrator,intermediate
196,https://docs.microsoft.com/en-us/learn/modules/m365-messaging-hybrid-environment/,learn-m365.m365-messaging-hybrid-environment,Plan and implement a hybrid environment ,/learn/modules/m365-messaging-hybrid-environment/,ms-203,https://docs.microsoft.com/en-us/learn/paths/m365-messaging-hybrid-migration/,Plan and implement a hybrid environment,8,969,"6,756",29.53%,867,256,219,9.0,229.3372222,14.200447199999997,33,4.9,10.0,,,m365;office-365;office-exchange-server,administrator,intermediate
197,https://docs.microsoft.com/en-us/learn/modules/m365-messaging-troubleshoot-mail-flow/,learn-m365.m365-messaging-troubleshoot-mail-flow,Troubleshoot mail flow with Exchange Online ,/learn/modules/m365-messaging-troubleshoot-mail-flow/,ms-203,https://docs.microsoft.com/en-us/learn/paths/m365-messaging-architecture/,Troubleshoot mail flow with Exchange Online,7,597,"3,775",57.93%,416,241,223,1.0,99.2625,9.976130653,19,4.785714286,14.0,,,m365;office-365;office-exchange-server,administrator,intermediate
198,https://docs.microsoft.com/en-us/learn/modules/m365-messaging-manage-recipient-resources/,learn-m365.m365-messaging-manage-recipient-resources,Manage recipient resources in Exchange Online ,/learn/modules/m365-messaging-manage-recipient-resources/,ms-203,https://docs.microsoft.com/en-us/learn/paths/m365-messaging-architecture/,Manage recipient resources in Exchange Online,6,314,"2,060",66.02%,259,171,179,1.0,110.27916670000002,21.07245223,38,4.333333333,6.0,,,m365;office-365;office-exchange-server,administrator,intermediate
199,https://docs.microsoft.com/en-us/learn/modules/m365-messaging-manage-org-settings/,learn-m365.m365-messaging-manage-org-settings,Plan and manage organizational settings with Exchange Online ,/learn/modules/m365-messaging-manage-org-settings/,ms-203,https://docs.microsoft.com/en-us/learn/paths/m365-messaging-architecture/,Plan and manage organizational settings with Exchange Online,8,615,"4,291",38.28%,499,191,190,,209.8269444,20.47092141,46,4.777777778,9.0,,,m365;office-365;office-exchange-server,administrator,intermediate
200,https://docs.microsoft.com/en-us/learn/modules/m365-messaging-manage-mobile-devices/,learn-m365.m365-messaging-manage-mobile-devices,Manage mobile devices in Microsoft 365 and Exchange Online ,/learn/modules/m365-messaging-manage-mobile-devices/,ms-203,https://docs.microsoft.com/en-us/learn/paths/m365-messaging-architecture/,Manage mobile devices in Microsoft 365 and Exchange Online,6,372,"2,095",60.14%,276,166,178,,104.4080556,16.84000896,31,4.625,8.0,,,m365;office-365;office-exchange-server,administrator,intermediate
201,https://docs.microsoft.com/en-us/learn/modules/m365-messaging-manage-mail-flow/,learn-m365.m365-messaging-manage-mail-flow,Manage mail flow in Microsoft 365 messaging ,/learn/modules/m365-messaging-manage-mail-flow/,ms-203,https://docs.microsoft.com/en-us/learn/paths/m365-messaging-architecture/,Manage mail flow in Microsoft 365 messaging,5,307,"1,708",71.06%,235,167,168,,60.4325,11.81091205,24,4.666666667,9.0,,,m365;office-365;office-exchange-server,administrator,intermediate
202,https://docs.microsoft.com/en-us/learn/modules/m365-messaging-manage-client-access/,learn-m365.m365-messaging-manage-client-access,Plan and manage client access with Exchange Online ,/learn/modules/m365-messaging-manage-client-access/,ms-203,https://docs.microsoft.com/en-us/learn/paths/m365-messaging-architecture/,Plan and manage client access with Exchange Online,8,380,"3,146",65.17%,290,189,200,,100.54611109999999,15.87570175,23,4.625,8.0,,,m365;office-365;office-exchange-server,administrator,intermediate
203,https://docs.microsoft.com/en-us/learn/modules/m365-messaging-configure-transport-architecture/,learn-m365.m365-messaging-configure-transport-architecture,Deliver mail to mailboxes outside Microsoft 365 by using connectors ,/learn/modules/m365-messaging-configure-transport-architecture/,ms-203,https://docs.microsoft.com/en-us/learn/paths/m365-messaging-architecture/,Deliver mail to mailboxes outside Microsoft 365 by using connectors,5,342,"1,904",74.24%,264,196,205,,102.2230556,17.9338694,30,4.6,5.0,,,m365;office-365;office-exchange-server,administrator,intermediate
204,https://docs.microsoft.com/en-us/learn/modules/msteams-webhooks-connectors/,learn-m365.msteams-webhooks-connectors,Connect web services to Microsoft Teams with webhooks and Office 365 Connectors ,/learn/modules/msteams-webhooks-connectors/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-msteams-associate/,Connect web services to Microsoft Teams with webhooks and Office 365 Connectors,8,758,"2,993",24.53%,481,118,125,1.0,110.02916670000002,8.709432718,67,4.6,5.0,,,m365;office-teams,developer,intermediate
205,https://docs.microsoft.com/en-us/learn/modules/msteams-teamwork-endpoint/,learn-m365.msteams-teamwork-endpoint,Microsoft Teams – Use the teamwork Microsoft Graph endpoint ,/learn/modules/msteams-teamwork-endpoint/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-msteams-associate/,Microsoft Teams – Use the teamwork Microsoft Graph endpoint,8,240,"1,620",53.93%,178,96,106,,57.90333333,14.47583333,67,5.0,3.0,,,m365;office-teams,developer,intermediate
206,https://docs.microsoft.com/en-us/learn/modules/msteams-task-modules/,learn-m365.msteams-task-modules,Collect Input in Microsoft Teams with Task Modules ,/learn/modules/msteams-task-modules/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-msteams-associate/,Collect Input in Microsoft Teams with Task Modules,8,432,"2,284",39.58%,283,112,124,,81.86361111,11.36994599,72,4.8,5.0,,,m365;office-teams,developer,intermediate
207,https://docs.microsoft.com/en-us/learn/modules/msteams-sso/,learn-m365.msteams-sso,Microsoft Teams – Authentication and Single Sign-on ,/learn/modules/msteams-sso/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-msteams-associate/,Microsoft Teams – Authentication and Single Sign-on,8,617,"2,563",26.09%,345,90,98,,80.87888889,7.865045921,75,5.0,5.0,,,m365;office-teams,developer,intermediate
208,https://docs.microsoft.com/en-us/learn/modules/msteams-messaging-extensions/,learn-m365.msteams-messaging-extensions,Task-oriented interactions in Microsoft Teams with messaging extensions ,/learn/modules/msteams-messaging-extensions/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-msteams-associate/,Task-oriented interactions in Microsoft Teams with messaging extensions,8,559,"3,187",31.14%,440,137,149,,155.8325,16.72620751,84,4.777777778,9.0,,,m365;office-teams,developer,intermediate
209,https://docs.microsoft.com/en-us/learn/modules/msteams-conversation-bots/,learn-m365.msteams-conversation-bots,Create interactive conversational bots for Microsoft Teams ,/learn/modules/msteams-conversation-bots/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-msteams-associate/,Create interactive conversational bots for Microsoft Teams,8,"1,119","4,356",18.59%,651,121,130,,166.9386111,8.951131963,72,4.714285714,7.0,,,m365;office-teams,developer,intermediate
210,https://docs.microsoft.com/en-us/learn/modules/intro-microsoft-teams-apps/,learn-m365.intro-microsoft-teams-apps,Introduction to building apps for Microsoft Teams ,/learn/modules/intro-microsoft-teams-apps/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-msteams-associate/,Introduction to building apps for Microsoft Teams,6,"1,804","9,960",39.74%,"1,389",552,519,5.0,444.54166669999995,14.78519956,39,4.75,40.0,,,m365;office-teams,developer;devops-engineer,beginner;intermediate
211,https://docs.microsoft.com/en-us/learn/modules/intro-microsoft-teams-apps/,learn-m365.intro-microsoft-teams-apps,Introduction to building apps for Microsoft Teams ,/learn/modules/intro-microsoft-teams-apps/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-extend-fundamental/,Introduction to building apps for Microsoft Teams,6,"1,804","9,960",39.74%,"1,389",552,519,5.0,444.54166669999995,14.78519956,39,4.75,40.0,,,m365;office-teams,developer;devops-engineer,beginner;intermediate
212,https://docs.microsoft.com/en-us/learn/modules/embedded-web-experiences/,learn-m365.embedded-web-experiences,Create embedded web experiences with tabs for Microsoft Teams ,/learn/modules/embedded-web-experiences/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-msteams-associate/,Create embedded web experiences with tabs for Microsoft Teams,8,"1,395","4,784",18.07%,714,129,143,,173.8561111,7.477682197999999,83,4.9,10.0,,,m365;office-teams,developer,intermediate
213,https://docs.microsoft.com/en-us/learn/modules/optimize-network-traffic/,learn-m365.optimize-network-traffic,Optimize network traffic with Microsoft Graph ,/learn/modules/optimize-network-traffic/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-msgraph-associate/,Optimize network traffic with Microsoft Graph,8,257,"1,665",48.47%,196,95,103,1.0,67.56222222,15.77328145,69,5.0,2.0,,,ms-graph;m365,developer,intermediate
214,https://docs.microsoft.com/en-us/learn/modules/optimize-data-usage/,learn-m365.optimize-data-usage,Optimize data usage when using Microsoft Graph with query parameters ,/learn/modules/optimize-data-usage/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-msgraph-associate/,Optimize data usage when using Microsoft Graph with query parameters,8,591,"3,437",23.32%,536,125,124,,142.5063889,14.46765369,35,4.666666667,6.0,,,ms-graph;m365,developer,intermediate
215,https://docs.microsoft.com/en-us/learn/modules/msgraph-changenotifications-trackchanges/,learn-m365.msgraph-changenotifications-trackchanges,Use Change Notifications and Track Changes with Microsoft Graph ,/learn/modules/msgraph-changenotifications-trackchanges/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-msgraph-associate/,Use Change Notifications and Track Changes with Microsoft Graph,8,857,"5,273",19.41%,505,98,103,,240.7427778,16.85480358,69,4.714285714,7.0,,,m365;ms-graph,developer,intermediate
216,https://docs.microsoft.com/en-us/learn/modules/msgraph-build-aspnetmvc-apps/,learn-m365.msgraph-build-aspnetmvc-apps,Build ASP.NET MVC web applications with the Microsoft Graph .NET SDK ,/learn/modules/msgraph-build-aspnetmvc-apps/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-msgraph-associate/,Build ASP.NET MVC web applications with the Microsoft Graph .NET SDK,8,"1,471","7,583",13.15%,829,109,105,,328.3933333,13.39469748,67,5.0,5.0,,,m365;ms-graph,developer,intermediate
217,https://docs.microsoft.com/en-us/learn/modules/msgraph-access-user-data/,learn-m365.msgraph-access-user-data,Access User Data from Microsoft Graph ,/learn/modules/msgraph-access-user-data/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-msgraph-associate/,Access User Data from Microsoft Graph,8,333,"1,916",39.17%,240,94,103,,59.89416667,10.79174174,82,4.8571428569999995,7.0,,,m365;ms-graph,developer,intermediate
218,https://docs.microsoft.com/en-us/learn/modules/msgraph-access-group-data/,learn-m365.msgraph-access-group-data,Manage Group Lifecycle with Microsoft Graph ,/learn/modules/msgraph-access-group-data/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-msgraph-associate/,Manage Group Lifecycle with Microsoft Graph,8,187,"1,204",56.25%,144,81,92,,36.08583333,11.57834225,77,5.0,5.0,,,m365;ms-graph,developer,intermediate
219,https://docs.microsoft.com/en-us/learn/modules/msgraph-access-file-data/,learn-m365.msgraph-access-file-data,Access Files with Microsoft Graph ,/learn/modules/msgraph-access-file-data/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-msgraph-associate/,Access Files with Microsoft Graph,8,534,"2,525",21.52%,381,82,92,,100.1625,11.25421348,62,5.0,4.0,,,m365;ms-graph,developer,intermediate
220,https://docs.microsoft.com/en-us/learn/modules/intro-sharepoint-framework/,learn-m365.intro-sharepoint-framework,Introduction to customizing and extending SharePoint ,/learn/modules/intro-sharepoint-framework/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-extend-fundamental/,Introduction to customizing and extending SharePoint,6,"1,303","6,078",41.86%,860,360,363,,338.1497222,15.57097723,63,4.75,16.0,,,m365;office-sp-framework,developer,beginner
221,https://docs.microsoft.com/en-us/learn/modules/intro-office-add-ins/,learn-m365.intro-office-add-ins,Introduction to Office client customization with add-ins ,/learn/modules/intro-office-add-ins/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-extend-fundamental/,Introduction to Office client customization with add-ins,6,"1,123","5,827",35.85%,767,275,289,2.0,324.3577778,17.32989018,51,4.777777778,27.0,,,m365;office-add-ins,developer,beginner
222,https://docs.microsoft.com/en-us/learn/modules/understand-actionable-messages/,learn-m365-pr.understand-actionable-messages,Understand Actionable Messages in Outlook fundamentals ,/learn/modules/understand-actionable-messages/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-extend-fundamental/,Understand Actionable Messages in Outlook fundamentals,7,"2,119","12,188",31.33%,"1,899",595,535,2.0,397.0672222,11.2430549,16,4.875,48.0,,,office-outlook;office-adaptive-cards;m365,developer,beginner
223,https://docs.microsoft.com/en-us/learn/modules/identity-users-groups-approles/,learn-m365.identity-users-groups-approles,"Work with users, groups, and roles in custom apps and APIs ",/learn/modules/identity-users-groups-approles/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-identity-associate/,"Work with users, groups, and roles in custom apps and APIs",8,730,"3,441",23.63%,419,99,106,1.0,156.3588889,12.85141553,73,4.916666667,12.0,,,m365;azure-active-directory,developer,intermediate
224,https://docs.microsoft.com/en-us/learn/modules/identity-secure-custom-api/,learn-m365.identity-secure-custom-api,Secure custom APIs with Microsoft Identity ,/learn/modules/identity-secure-custom-api/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-identity-associate/,Secure custom APIs with Microsoft Identity,8,438,"2,179",32.48%,274,89,97,,91.99777778,12.60243531,83,4.333333333,6.0,,,m365;azure-active-directory,developer,intermediate
225,https://docs.microsoft.com/en-us/learn/modules/identity-permissions-consent/,learn-m365.identity-permissions-consent,Permissions and Consent Framework ,/learn/modules/identity-permissions-consent/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-identity-associate/,Permissions and Consent Framework,8,254,"1,572",58.05%,174,101,106,,75.38555556,17.80761155,66,4.0,3.0,,,m365;azure-active-directory,developer,intermediate
226,https://docs.microsoft.com/en-us/learn/modules/identity-application-types/,learn-m365.identity-application-types,Application types in Microsoft identity ,/learn/modules/identity-application-types/,ms-600,https://docs.microsoft.com/en-us/learn/paths/m365-identity-associate/,Application types in Microsoft identity,8,332,"2,289",47.88%,236,113,119,,118.8322222,21.47570281,50,4.75,4.0,,,m365;azure-active-directory,developer,intermediate
